Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
19740403.47.26,State,4/3/74,19:30:00,CST,Tennessee,,,4,5,6,300,7,Pickett,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.52,-85.08,36.62,-84.95,2,26,211,Unmodified
19740403.47.26,State,4/3/74,19:50:00,CST,Kentucky,,,4,0,0,10,3,Wayne,-,-,-,-,-,-,-,-,-,-,-,-,,36.62,-84.95,36.63,-84.88,2,28,211,Unmodified
19740403.18.23,Summary,4/3/74,19:45:00,CST,Indiana,-,-,1,0,0,350,10,Wells,Adams,-,-,-,-,-,-,-,-,-,-,-,,40.77,-85.15,40.85,-84.97,1,23,212,Unmodified
19740403.1.22,Summary,4/3/74,19:50:00,CST,Alabama,-,-,5,28,272,500,79,Lamar,Marion,Winston,Lawrence,Morgan,-,-,-,-,-,-,-,-,,33.83,-88.13,34.5,-87,1,22,213,Unmodified
19740403.21.27,Summary,4/3/74,19:50:00,CST,Kentucky,-,-,3,2,45,10,13,Wayne,Pulaski,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.78,-84.7,36.93,-84.53,1,27,214,Unmodified
19740403.47.27,Summary,4/3/74,19:50:00,CST,Tennessee,-,-,4,7,150,200,18,Fentress,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.25,-85.08,36.43,-84.83,1,27,215,Unmodified
19740403.21.29,Summary,4/3/74,19:55:00,CST,Kentucky,-,-,2,0,22,10,19,Laurel,Clay,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.97,-84.12,37.22,-83.92,1,29,216,Unmodified
19740403.26.7,Summary,4/3/74,19:56:00,CST,Michigan,-,-,3,0,3,30,0,Monroe,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,41.8,-83.52,-,-,1,7,217,Unmodified
19740403.13.16,Summary,4/3/74,20:00:00,CST,Georgia,-,-,2,0,0,20,0,Rabun,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.97,-83.38,-,-,1,16,218,Unmodified
19740403.47.28,Summary,4/3/74,20:00:00,CST,Tennessee,-,-,3,0,1,100,7,Franklin,Coffee,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.25,-86,35.33,-85.93,1,28,219,Unmodified
19740403.47.29,Summary,4/3/74,20:15:00,CST,Tennessee,-,-,2,1,1,100,8,Warren,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.52,-85.77,35.6,-85.65,1,29,220,Unmodified
19740403.36.1,Summary,4/3/74,21:00:00,CST,New York,-,-,1,0,0,50,0,Chautauqua,-,-,-,-,-,-,-,-,-,-,-,-,,42.05,-79.17,-,-,1,1,221,Unmodified
19740403.21.30,Summary,4/3/74,21:00:00,CST,Kentucky,-,-,4,0,0,10,16,Wayne,McCreary,-,-,-,-,-,-,-,-,-,-,-,,36.63,-84.78,36.75,-84.53,1,30,222,Unmodified
19740403.47.30,Summary,4/3/74,21:00:00,CST,Tennessee,-,-,0,0,0,27,0,Cocke,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,35.92,-83.03,-,-,1,30,223,Unmodified
19740403.47.31,Summary,4/3/74,21:00:00,CST,Tennessee,-,-,1,0,0,100,27,Giles,Marshall,Bedford,-,-,-,-,-,-,-,-,-,$500-$5000,,35.28,-86.92,35.47,-86.48,1,31,224,Unmodified
19740403.1.23,Summary,4/3/74,21:24:00,CST,Alabama,-,-,3,2,7,700,46,Morgan,Limestone,Madison,Jackson,-,-,-,-,-,-,-,-,$500K-$5M,,34.53,-86.9,34.85,-86.18,1,23,225,Unmodified
19740403.21.31,Summary,4/3/74,21:30:00,CST,Kentucky,-,-,2,0,0,10,8,McCreary,Whitley,-,-,-,-,-,-,-,-,-,-,-,,36.8,-84.43,36.87,-84.28,1,31,226,Unmodified
19740403.21.32,Summary,4/3/74,22:30:00,CST,Kentucky,-,-,3,0,0,10,28,Russell,Pulaski,Rockcastle,-,-,-,-,-,-,-,-,-,-,,37.02,-84.87,37.25,-84.43,1,32,227,Unmodified
19740403.47.32,Summary,4/3/74,22:30:00,CST,Tennessee,-,-,3,3,120,400,9,Overton,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,36.35,-85.38,36.43,-85.25,1,32,228,Unmodified
19740403.47.33,Summary,4/3/74,22:45:00,CST,Tennessee,-,-,1,0,1,100,7,Warren,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.75,-85.83,35.82,-85.73,1,33,229,Unmodified
19740403.47.34,Summary,4/3/74,22:45:00,CST,Tennessee,-,-,1,0,0,100,3,White,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.03,-85.4,36.05,-85.35,1,34,230,Unmodified
19740403.47.35,Summary,4/3/74,22:50:00,CST,Tennessee,-,-,3,0,11,350,12,Morgan,Scott,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.25,-84.67,36.37,-84.5,1,35,231,Unmodified
19740403.47.36,Summary,4/3/74,22:50:00,CST,Tennessee,-,-,3,0,21,400,13,Scott,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.48,-84.6,36.58,-84.4,1,36,232,Unmodified
19740403.47.37,Summary,4/3/74,23:30:00,CST,Tennessee,-,-,2,0,28,300,16,White,Cumberland,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.93,-85.33,36.02,-85.07,1,37,233,Unmodified
19740403.47.38,Summary,4/3/74,23:30:00,CST,Tennessee,-,-,1,2,21,150,1,Knox,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.1,-83.77,-,-,1,38,234,Unmodified
19740404.47.39,Summary,4/4/74,0:30:00,CST,Tennessee,-,-,0,0,0,200,8,Anderson,Union,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.2,-84.07,36.23,-83.92,1,39,235,Unmodified
19740404.47.40,Summary,4/4/74,1:00:00,CST,Tennessee,-,-,0,0,0,27,4,Jefferson,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,36.13,-83.62,36.13,-83.53,1,40,236,Unmodified
19740404.51.1,Summary,4/4/74,1:20:00,CST,Virginia,-,-,1,0,0,17,7,Dickenson,Buchanan,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,37.25,-82.42,37.3,-82.3,1,1,237,Unmodified
19740404.51.2,Summary,4/4/74,1:21:00,CST,Virginia,-,-,0,0,0,17,8,Lee,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,36.68,-83.07,36.72,-82.92,1,2,238,Unmodified
19740404.47.41,Summary,4/4/74,1:30:00,CST,Tennessee,-,-,0,0,0,27,0,Hawkins,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.4,-83.03,-,-,1,41,239,Unmodified
19740404.47.42,Summary,4/4/74,2:00:00,CST,Tennessee,Virginia,-,0,0,2,2500,18,Sullivan,Bristol,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.52,-82.5,36.62,-82.2,2,42,240,Unmodified
19740404.47.42,State,4/4/74,2:00:00,CST,Virginia,,,0,0,0,2500,4,Bristol,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,36.58,-82.27,36.62,-82.2,2,3,240,Unmodified
19740404.47.42,State,4/4/74,2:00:00,CST,Tennessee,,,0,0,2,2500,13,Sullivan,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.52,-82.5,36.58,-82.27,2,42,240,Unmodified
19740404.54.1,Summary,4/4/74,2:05:00,CST,West Virginia,-,-,1,0,0,10,0,McDowell,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.38,-81.55,-,-,1,1,241,Unmodified
19740404.54.2,Summary,4/4/74,2:16:00,CST,West Virginia,-,-,1,0,9,10,4,Wyoming,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.57,-81.45,37.6,-81.37,1,2,242,Unmodified
19740404.54.3,Summary,4/4/74,2:20:00,CST,West Virginia,-,-,3,0,12,10,9,Raleigh,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.67,-81.27,37.7,-81.1,1,3,243,Unmodified
19740404.54.5,Summary,4/4/74,2:26:00,CST,West Virginia,-,-,3,1,11,10,32,Raleigh,Fayette,Greenbrier,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.8,-81.02,38.02,-80.48,1,5,244,Unmodified
19740404.51.4,Summary,4/4/74,3:00:00,CST,Virginia,-,-,3,1,4,177,8,Washington,Smyth,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,36.85,-81.92,36.88,-81.77,1,4,245,Unmodified
19740404.54.6,Summary,4/4/74,3:00:00,CST,West Virginia,-,-,0,0,0,10,0,Summers,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,37.67,-80.92,-,-,1,6,246,Unmodified
19740404.54.4,Summary,4/4/74,3:25:00,CST,West Virginia,-,-,1,0,0,10,0,Barbour,-,-,-,-,-,-,-,-,-,-,-,-,,37.77,-81.17,-,-,1,4,247,Unmodified
19740404.51.5,Summary,4/4/74,4:40:00,CST,Virginia,-,-,1,0,0,17,15,Augusta,-,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,38.15,-79.17,38.25,-78.92,1,5,248,Unmodified
19740404.51.6,Summary,4/4/74,5:00:00,CST,Virginia,-,-,2,0,0,177,6,Roanoke,Roanoke,-,-,-,-,-,-,-,-,-,-,$500K-$5M,,37.3,-80.03,37.32,-79.92,1,6,249,Unmodified
19740404.37.8,Summary,4/4/74,7:00:00,CST,North Carolina,-,-,2,0,0,10,5,Caldwell,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,35.82,-81.53,35.87,-81.45,1,8,250,Unmodified
19740404.37.9,Summary,4/4/74,7:00:00,CST,North Carolina,-,-,0,0,0,10,9,Cherokee,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,35.03,-83.97,35.17,-83.92,1,9,251,Unmodified
19740404.1.24,Summary,4/4/74,15:25:00,CST,Alabama,-,-,0,0,0,10,0,Dale,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.32,-85.5,-,-,1,24,252,Unmodified
19740404.1.25,Summary,4/4/74,17:00:00,CST,Alabama,-,-,1,0,0,10,0,Houston,-,-,-,-,-,-,-,-,-,-,-,$5K-$50K,,31.3,-85.1,-,-,1,25,253,Unmodified
