Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20080205.21.109,Summary,2/5/08,18:45:00,3,Kentucky,-,-,1,0,0,40,0.08,Trigg,-,-,-,-,-,-,-,-,-,-,-,"$8,000 ",,36.76,-87.96,36.76,-87.96,1,0,109,Unmodified
20080205.28.110,Summary,2/5/08,18:50:00,3,Mississippi,-,-,0,0,0,50,2.48,Tippah,-,-,-,-,-,-,-,-,-,-,-,"$100,000 ",,34.89,-88.87,34.92,-88.85,1,0,110,Unmodified
20080205.21.111,Summary,2/5/08,18:50:00,3,Kentucky,-,-,1,0,0,150,5.56,Trigg,-,-,-,-,-,-,-,-,-,-,-,"$60,000 ",,36.81,-87.88,36.85,-87.8,1,0,111,Unmodified
20080205.28.112,Summary,2/5/08,18:56:00,3,Mississippi,-,-,1,0,4,100,2.56,Alcorn,-,-,-,-,-,-,-,-,-,-,-,"$250,000 ",,34.92,-88.79,34.94,-88.75,1,0,112,Unmodified
20080205.47.113,Summary,2/5/08,18:59:00,3,Tennessee,-,-,4,0,51,125,7.61,Madison,-,-,-,-,-,-,-,-,-,-,-,"$100,000,000 ",,35.68,-88.86,35.73,-88.75,1,0,113,Unmodified
20080205.5.114,Summary,2/5/08,19:05:00,3,Arkansas,-,-,1,0,0,100,5.46,Faulkner,White,-,-,-,-,-,-,-,-,-,-,"$140,000 ",,35.07,-92.14,35.11,-92.06,1,0,114,Unmodified
20080205.21.115,Summary,2/5/08,19:09:00,3,Kentucky,-,-,2,0,2,275,14.06,Christian,-,-,-,-,-,-,-,-,-,-,-,"$4,400,000 ",,36.96,-87.65,37.08,-87.44,1,0,115,Unmodified
20080205.47.116,Summary,2/5/08,19:13:00,3,Tennessee,-,-,1,0,0,150,8.95,McNairy,-,-,-,-,-,-,-,-,-,-,-,"$250,000 ",,35.07,-88.61,35.15,-88.49,1,0,116,Unmodified
20080205.47.117,Summary,2/5/08,19:13:00,3,Tennessee,-,-,2,0,0,150,0.38,Madison,-,-,-,-,-,-,-,-,-,-,-,"$200,000 ",,35.77,-88.69,35.77,-88.68,1,0,117,Unmodified
20080205.5.118,Summary,2/5/08,19:19:00,3,Arkansas,-,-,0,0,0,25,0.1,St. Francis,-,-,-,-,-,-,-,-,-,-,-,"$1,000 ",,35.13,-90.85,35.14,-90.85,1,0,118,Unmodified
20080205.5.119,Summary,2/5/08,19:20:00,3,Arkansas,Missouri,-,1,0,4,200,31.92,Randolph,Ripley,-,-,-,-,-,-,-,-,-,-,"$280,000 ",,36.42,-91.17,36.59,-90.64,2,0,119,Unmodified
20080205.5.119,State,2/5/08,19:20:00,3,Arkansas,,,1,0,4,200,11.96,Randolph,-,-,-,-,-,-,-,-,-,-,-,"$200,000 ",,36.42,-91.17,36.5,-90.98,2,0,119,Unmodified
20080205.5.119,State,2/5/08,19:31:00,3,Missouri,,,1,0,0,200,19.96,Ripley,-,-,-,-,-,-,-,-,-,-,-,"$80,000 ",,36.5,-90.98,36.59,-90.64,2,0,119,Unmodified
20080205.5.120,Summary,2/5/08,19:30:00,3,Arkansas,-,-,0,0,0,100,7,Union,-,-,-,-,-,-,-,-,-,-,-,"$200,000 ",,33.02,-92.76,33.09,-92.7,1,0,120,Unmodified
20080205.47.121,Summary,2/5/08,19:40:00,3,Tennessee,-,-,4,3,5,880,16.17,Hardin,-,-,-,-,-,-,-,-,-,-,-,"$17,600,000 ",,35.27,-88.29,35.38,-88.04,1,0,121,Unmodified
20080205.21.122,Summary,2/5/08,19:44:00,3,Kentucky,-,-,3,3,24,375,18.05,Muhlenberg,-,-,-,-,-,-,-,-,-,-,-,"$21,300,000 ",,37.16,-87.23,37.36,-87.02,1,0,122,Unmodified
20080205.5.123,Summary,2/5/08,19:48:00,3,Arkansas,-,-,0,0,0,75,7.96,Monroe,-,-,-,-,-,-,-,-,-,-,-,"$15,000 ",,34.68,-91.23,34.75,-91.12,1,0,123,Unmodified
20080205.5.124,Summary,2/5/08,19:59:00,3,Arkansas,-,-,0,0,0,25,0.09,Lee,-,-,-,-,-,-,-,-,-,-,-,"$1,000 ",,34.75,-91.09,34.75,-91.09,1,0,124,Unmodified
